RteUid,RsgUid,txtDesig,txtLocDesig,DpnUidSta,NdbUidSta,VorUidSta,DpnUidEnd,NdbUidEnd,VorUidEnd,codeIdSta,geoLatSta,geoLongSta,codeIdEnd,geoLatEnd,geoLongEnd,valMagTrack,newvalMagTrack,valReversMagTrack,newvalReverseMagTrack,valLen,newValLen
332249,333327,UA608,DR-DB,,,324221,325795,,,NY,13.481120666666667,2.20687375,NUVOS,11.540111111111111,2.2588777777777778,180.0,179.0,360.0,359.0,116,116
332249,333329,UA608,DR-DB,325795,,,327346,,,NUVOS,11.540111111111111,2.2588777777777778,TATAT,11.0,2.2733333333333334,180.0,179.0,360.0,359.0,32,32
332249,333333,UA608,DR-DB,325771,,,327598,,,DEPUB,9.473333333333333,2.3080555555555553,VOTEM,8.5,2.341666666666667,180.0,179.0,360.0,359.0,58,58
332249,407112,UA608,DR-DB,326464,,,,,324272,KELEX,7.863180555555555,2.3571305555555555,TYE,6.362133333333333,2.393283333333333,181.0,180.0,1.0,360.0,96,90
332251,407151,UL433,DX-FM,393856,,,,,324185,EREKA,5.986666666666666,0.7841666666666667,LM,6.184083333333334,1.2687777777777778,,70.0,,250.0,,31
332251,407157,UL433,DX-FM,322506,,,321873,,,POLTO,6.4917,2.75,IKROP,5.778888888888889,8.874305555555557,,97.0,,277.0,,368
332251,333353,UL433,DX-FM,,,324194,325546,,,MF,5.705694444444444,9.303944444444445,SEXAT,5.643055555555555,10.7525,93.0,92.0,273.0,272.0,87,87
332251,333357,UL433,DX-FM,326479,,,326800,,,KEMOX,5.431388888888889,12.095833333333333,MOTET,5.146111111111112,13.874444444444444,99.0,98.0,279.0,278.0,108,108
332251,333359,UL433,DX-FM,326800,,,326983,,,MOTET,5.146111111111112,13.874444444444444,OXIMU,4.943888888888889,15.114722222222222,99.0,98.0,279.0,278.0,75,75
332251,333361,UL433,DX-FM,326983,,,326692,,,OXIMU,4.943888888888889,15.114722222222222,LURTI,4.843333333333333,15.726944444444445,99.0,98.0,279.0,278.0,37,37
332251,411449,UL433,DX-FM,,,324200,321363,,,MPK,4.3782499999999995,18.524833333333333,ATOLA,-10.0,46.475,,120.0,,300.0,,1881
332251,333395,UL433,DX-FM,325576,,,,323876,,BIRAL,-10.925833333333333,47.57666666666667,DO,-12.346333333333334,49.28944444444444,138.0,139.0,318.0,319.0,132,132
332253,333405,UL434,FK-FZ,,,324209,325783,,,NLY,3.7258055555555556,11.556472222222222,DESAM,3.4758333333333336,12.696388888888889,103.0,102.0,283.0,282.0,70,70
332253,407297,UL434,FK-FZ,326797,,,326965,,,MOROS,2.8066666666666666,15.715277777777777,OPGAM,2.368611111111111,17.670555555555556,102.0,101.0,282.0,281.0,120,120
332253,407299,UL434,FK-FZ,326965,,,327256,,,OPGAM,2.368611111111111,17.670555555555556,SERAL,2.3491666666666666,17.75722222222222,102.0,101.0,282.0,281.0,5,5
332253,333415,UL434,FK-FZ,327256,,,322485,,,SERAL,2.3491666666666666,17.75722222222222,PIPLO,2.268333333333333,18.116666666666667,102.0,101.0,282.0,281.0,22,22
332253,333419,UL434,FK-FZ,322317,,,321372,,,OPIKI,2.1783333333333332,18.491666666666667,IKSUB,2.005,19.2,103.0,102.0,283.0,282.0,44,44
332255,333437,UA612,GU-GA,322305,,,,,324128,NEGLO,11.927777777777777,-9.138333333333334,BKO,12.546611111111112,-7.929694444444444,67.0,66.0,247.0,246.0,80,80
332255,333443,UA612,GU-GA,,,324206,327292,,,MTI,14.526055555555557,-4.064722222222222,SONKO,15.086666666666668,-2.768333333333333,68.0,67.0,248.0,247.0,82,82
332255,333445,UA612,GU-GA,327292,,,326989,,,SONKO,15.086666666666668,-2.768333333333333,PILTI,15.285,-2.303888888888889,68.0,67.0,248.0,247.0,29,29
332255,333447,UA612,GU-GA,326989,,,326185,,,PILTI,15.285,-2.303888888888889,BAKAB,16.237858333333335,-0.026505555555555557,68.0,67.0,248.0,247.0,144,144
332257,407423,UA614,DI-GA,326689,,,326989,,,LUKNA,17.734722222222224,-1.8883333333333332,PILTI,15.285,-2.303888888888889,191.0,190.0,11.0,10.0,148,148
332257,407433,UA614,DI-GA,403864,,,403867,,,GEBLU,11.770833333333334,-2.883611111111111,ONTIK,11.43246111111111,-2.9385861111111113,192.0,191.0,12.0,11.0,20,20
332257,407435,UA614,DI-GA,403867,,,403858,,,ONTIK,11.43246111111111,-2.9385861111111113,BIGOM,10.530833333333334,-3.0844444444444448,192.0,191.0,12.0,11.0,55,55
332257,407441,UA614,DI-GA,326278,,,326581,,,USLEN,7.758611111111111,-3.5277777777777777,ONLON,7.526916666666667,-3.564380555555555,193.0,192.0,13.0,12.0,14,14
332257,407443,UA614,DI-GA,326581,,,,,324116,ONLON,7.526916666666667,-3.564380555555555,AD,5.282815527777777,-3.9169771944444443,193.0,192.0,193.0,12.0,136,136
332259,333469,UA616,FP-FO,,,321057,322104,,,STM,0.3784472222222222,6.717058333333333,AGRUB,0.4302777777777778,8.083333333333334,90.0,89.0,270.0,269.0,82,82
332259,333471,UA616,FP-FO,322104,,,,,324188,AGRUB,0.4302777777777778,8.083333333333334,LV,0.4798472222222222,9.401983333333334,90.0,89.0,270.0,269.0,79,79
332261,333473,UA665,FM-FM,325387,,,327370,,,AMBOD,-17.3775,55.5,TIDOB,-15.961666666666666,54.52444444444444,341.0,340.0,161.0,160.0,102,102
332261,333479,UA665,FM-FM,327448,,,327526,,,TSARA,-12.5,52.205555555555556,UVDUK,-11.672777777777776,51.663333333333334,337.0,336.0,157.0,156.0,59,59
332261,413152,UA665,FM-FM,327526,,,413149,,,UVDUK,-11.672777777777776,51.663333333333334,ANKOR,-10.0,50.57833333333333,336.0,335.0,156.0,155.0,119,119
332263,411068,UA854,GQ-GQ,325483,,,390532,,,SEROR,21.566111111111113,-11.900555555555556,ARDAR,20.5,-13.066666666666666,230.0,229.0,50.0,49.0,91,91
332265,333491,UA861,DN-FK,322455,,,,,324263,GATAG,9.183333333333334,12.76,TJR,9.33436111111111,13.344555555555557,75.0,74.0,255.0,254.0,36,36
332269,333511,UB536,FQ-FM,325912,,,,324080,,EDAMA,-22.186944444444446,40.62722222222222,VSO,-20.28763888888889,44.317194444444446,78.0,79.0,258.0,259.0,236,236
332271,333519,UB600,GQ-FO,,,324233,326890,,,PE,20.91444444444444,-17.03496666666667,NUSIT,18.418055555555558,-17.216666666666665,190.0,189.0,10.0,9.0,150,150
332271,496541,UB600,GQ-FO,326611,,,496457,,,LIMAX,16.748611111111114,-17.335277777777776,ANITI,14.744833333333332,-17.474777777777778,191.0,190.0,11.0,10.0,120,120
332271,407641,UB600,GQ-FO,327262,,,326707,,,GULAV,11.166666666666666,-14.9,MEGOT,5.8116666666666665,-7.441666666666667,,131.0,,311.0,,547
332271,333535,UB600,GQ-FO,326707,,,325699,,,MEGOT,5.8116666666666665,-7.441666666666667,GAVKI,5.655542111111111,-6.397552222222223,104.0,103.0,284.0,283.0,63,63
332271,495019,UB600,GQ-FO,,,324116,495002,,,AD,5.282815527777777,-3.9169771944444443,ONESI,5.391111111111112,-2.7544444444444443,89.0,88.0,269.0,268.0,70,70
332271,495027,UB600,GQ-FO,495002,,,401493,,,ONESI,5.391111111111112,-2.7544444444444443,EBULI,2.0105555555555554,6.583333333333333,,112.0,,292.0,,595
332271,407657,UB600,GQ-FO,403836,,,407654,,,SAGVI,1.4515916666666666,7.613527777777778,BOVGA,1.2661111111111112,8.083333333333334,114.0,113.0,294.0,293.0,30,30
332273,407754,UB601,GO-GQ,325555,,,406543,,,BIKIS,16.278055555555554,-16.7825,KETAS,18.091583333333332,-15.948277777777777,30.0,29.0,210.0,209.0,119,118
332273,407756,UB601,GO-GQ,406543,,,326275,,,KETAS,18.091583333333332,-15.948277777777777,GUPEL,21.333333333333332,-15.005,21.0,20.0,201.0,200.0,201,201
332275,333553,UB726,DR-DX,,,324221,325513,,,NY,13.481120666666667,2.20687375,BATIA,11.0,1.4549999999999998,198.0,197.0,18.0,17.0,155,155
332275,333557,UB726,DR-DX,326506,,,325414,,,KILMO,9.461699999999999,0.9916999999999999,AMSIL,8.768055555555556,0.7833333333333333,199.0,198.0,19.0,18.0,43,43
332275,407781,UB726,DR-DX,325414,,,401786,,,AMSIL,8.768055555555556,0.7833333333333333,PAMPA,8.0,0.5666666666666667,198.0,197.0,18.0,17.0,48,48
332277,333561,UB727,GU-GA,,,324128,327244,,,BKO,12.546611111111112,-7.929694444444444,SEPAT,14.208055555555555,-6.008055555555556,52.0,51.0,232.0,231.0,150,150
332277,333563,UB727,GU-GA,327244,,,327568,,,SEPAT,14.208055555555555,-6.008055555555556,SEMUR,14.58888888888889,-5.561111111111111,52.0,51.0,232.0,231.0,35,35
332277,463776,UB727,GU-GA,326971,,,326689,,,ONIMI,16.40972222222222,-3.3872222222222224,LUKNA,17.734722222222224,-1.8883333333333332,49.0,48.0,229.0,228.0,117,117
332277,333573,UB727,GU-GA,326689,,,327349,,,LUKNA,17.734722222222224,-1.8883333333333332,TAVIL,18.145555555555553,-1.4288888888888889,48.0,47.0,228.0,227.0,36,36
332277,333575,UB727,GU-GA,327349,,,325531,,,TAVIL,18.145555555555553,-1.4288888888888889,BIDUX,18.640833333333333,-0.8708333333333333,48.0,47.0,228.0,227.0,43,43
332277,422122,UB727,GU-GA,325531,,,421066,,,BIDUX,18.640833333333333,-0.8708333333333333,TESTI,20.25702777777778,0.9881666666666666,48.0,47.0,228.0,227.0,143,143
332277,422124,UB727,GU-GA,421066,,,404307,,,TESTI,20.25702777777778,0.9881666666666666,TERAS,20.740277777777777,1.7944444444444443,58.0,57.0,238.0,237.0,54,54
332279,333581,UB728,GQ-GO,325669,,,326788,,,BUGAM,18.302972222222223,-13.260472222222223,MONUK,17.26833333333333,-13.353333333333333,190.0,189.0,10.0,9.0,62,62
332279,333583,UB728,GQ-GO,326788,,,326779,,,MONUK,17.26833333333333,-13.353333333333333,MOKOD,16.413305555555553,-13.429388888888889,190.0,189.0,10.0,9.0,51,51
332281,333597,UB729,GL-DI,325537,,,,,324116,VOXIR,5.931141666666667,-5.354994444444444,AD,5.282815527777777,-3.9169771944444443,119.0,118.0,299.0,298.0,94,94
332283,333601,UB730,DA-DR,321879,,,325969,,,IKTAV,22.633333333333333,10.5,ENDOK,21.125,11.5,147.0,146.0,327.0,326.0,106,106
332285,411107,UB731,DN-DA,322713,,,325786,,,TOBUK,21.933333333333334,9.3,DESIR,20.0,8.789722222222222,193.0,192.0,13.0,12.0,119,119
332285,411109,UB731,DN-DA,325786,,,,,324119,DESIR,20.0,8.789722222222222,AS,16.97496361111111,8.02323138888889,193.0,192.0,13.0,12.0,186,186
332287,407992,UB735,GA-GA,326638,,,326578,,,LITIL,15.311111111111112,-6.698055555555555,ARKUR,14.640277777777778,-7.0,207.0,206.0,27.0,26.0,44,44
332289,333627,UB736,DN-FE,321723,,,,,324263,ETRIS,9.366666666666667,12.916666666666666,TJR,9.33436111111111,13.344555555555557,94.0,93.0,274.0,273.0,25,25
332289,333631,UB736,DN-FE,326020,,,326710,,,ERALU,9.3525,13.855277777777777,MEKAL,9.399444444444445,15.300277777777778,87.0,86.0,267.0,266.0,86,86
332289,333633,UB736,DN-FE,326710,,,327511,,,MEKAL,9.399444444444445,15.300277777777778,USLOV,9.41388888888889,15.786111111111111,87.0,86.0,267.0,266.0,29,29
332289,333635,UB736,DN-FE,327511,,,326902,,,USLOV,9.41388888888889,15.786111111111111,NUROK,9.427777777777777,16.275,87.0,86.0,267.0,266.0,29,29
332289,333637,UB736,DN-FE,326902,,,327607,,,NUROK,9.427777777777777,16.275,VOVIK,9.487519444444443,18.733555555555558,87.0,86.0,267.0,266.0,146,146
332289,333639,UB736,DN-FE,327607,,,326263,,,VOVIK,9.487519444444443,18.733555555555558,GUNEB,9.493055555555555,19.0,87.0,86.0,267.0,266.0,16,16
332289,333641,UB736,DN-FE,326263,,,326980,,,GUNEB,9.493055555555555,19.0,OVMEG,9.516388888888889,20.293055555555558,87.0,86.0,267.0,266.0,77,77
332289,333645,UB736,DN-FE,326536,,,326401,,,KITRA,9.530000000000001,21.63,IRAGA,9.543704194444445,22.338563388888886,87.0,86.0,267.0,266.0,42,42
332289,411143,UB736,DN-FE,326401,,,404311,,,IRAGA,9.543704194444445,22.338563388888886,MONAN,9.555000000000001,23.666666666666668,87.0,86.0,267.0,266.0,79,79
332291,408037,UB737,DG-FK,322284,,,321327,,,NAKUT,-0.5268055555555556,5.735772222222223,USMOL,1.9205249999999998,8.005569444444445,,45.0,,225.0,,200
332291,333651,UB737,DG-FK,321327,,,326395,,,USMOL,1.9205249999999998,8.005569444444445,IPOVO,2.662125,8.626197222222222,42.0,41.0,222.0,221.0,58,58
332291,333653,UB737,DG-FK,326395,,,,,324146,IPOVO,2.662125,8.626197222222222,DLA,3.993916666666667,9.743472222222222,41.0,40.0,221.0,220.0,104,104
332293,408066,UB790,FM-FM,,,324149,327280,,,DZP,-12.811,45.28086111111111,SOAVI,-13.593333333333334,46.21194444444445,139.0,140.0,319.0,320.0,72,72
332293,408068,UB790,FM-FM,327280,,,327382,,,SOAVI,-13.593333333333334,46.21194444444445,TIKAP,-16.02111111111111,49.17027777777778,141.0,142.0,321.0,322.0,225,225
332293,408072,UB790,FM-FM,326998,,,327376,,,PITAM,-16.685,50.0,TIGUS,-17.450833333333332,50.96944444444445,143.0,144.0,323.0,324.0,72,72
332295,408119,UM307,FM-FM,404318,,,325576,,,NESAM,-10.0,48.531666666666666,BIRAL,-10.925833333333333,47.57666666666667,233.0,232.0,53.0,52.0,79,79
332297,408166,UG615,GQ-GA,325768,,,325561,,,ANUMU,15.733723638888888,-8.167994472222222,ILDES,16.090277777777775,-9.441666666666666,290.0,289.0,110.0,109.0,77,77
332297,408174,UG615,GQ-GA,326788,,,326818,,,MONUK,17.26833333333333,-13.353333333333333,NALET,17.447777777777777,-13.907777777777778,294.0,293.0,114.0,113.0,34,34
332297,408176,UG615,GQ-GA,326818,,,327247,,,NALET,17.447777777777777,-13.907777777777778,SEPEL,17.833888888888886,-15.121666666666668,294.0,293.0,114.0,113.0,73,73
332297,408178,UG615,GQ-GA,327247,,,406543,,,SEPEL,17.833888888888886,-15.121666666666668,KETAS,18.091583333333332,-15.948277777777777,294.0,293.0,114.0,113.0,50,50
332299,411212,UG616,DN-DR,325735,,,327109,,,DELIS,15.273611111111112,12.142777777777777,RIPOL,14.081388888888888,11.5,207.0,206.0,27.0,26.0,80,80
332301,408242,UG617,FT-FT,326176,,,,,324152,GAMUS,14.664722222222222,17.018055555555556,FL,12.141694444444443,15.038305555555555,216.0,215.0,36.0,35.0,190,190
332305,411238,UG620,DN-FT,,,324152,322149,,,FL,12.141694444444443,15.038305555555555,NARAB,12.773888888888889,14.153333333333334,305.0,304.0,125.0,124.0,64,64
332307,333717,UG622,DR-FT,,,324284,327322,,,ZR,13.770577833333334,8.972389111111111,TAPAK,13.982222222222223,10.668888888888889,87.0,81.0,267.0,261.0,100,100
332307,333733,UG622,DR-FT,326176,,,327007,,,GAMUS,14.664722222222222,17.018055555555556,PODGA,14.853055555555555,19.133888888888887,83.0,82.0,263.0,262.0,124,124
332307,333735,UG622,DR-FT,327007,,,326521,,,PODGA,14.853055555555555,19.133888888888887,KILGU,14.947222222222223,20.283333333333335,83.0,82.0,263.0,262.0,67,67
332307,333737,UG622,DR-FT,326521,,,326821,,,KILGU,14.947222222222223,20.283333333333335,ILKAD,14.982777777777779,20.736944444444447,83.0,82.0,263.0,262.0,26,26
332307,333739,UG622,DR-FT,326821,,,326389,,,ILKAD,14.982777777777779,20.736944444444447,IPONO,15.105833333333333,22.41,83.0,82.0,263.0,262.0,97,97
332309,333741,UG624,FE-FK,,,324200,327106,,,MPK,4.3782499999999995,18.524833333333333,RIMOB,5.013813888888889,17.867455555555555,313.0,312.0,133.0,132.0,55,55
332309,333743,UG624,FE-FK,327106,,,325399,,,RIMOB,5.013813888888889,17.867455555555555,AMREN,6.182222222222222,16.656666666666666,313.0,312.0,133.0,132.0,101,101
332309,333745,UG624,FE-FK,325399,,,325465,,,AMREN,6.182222222222222,16.656666666666666,APTOS,7.040025,15.762677777777778,313.0,312.0,133.0,132.0,74,74
332309,333747,UG624,FE-FK,325465,,,326938,,,APTOS,7.040025,15.762677777777778,ONIMA,7.2924999999999995,15.49861111111111,313.0,312.0,133.0,132.0,22,22
332309,333749,UG624,FE-FK,326938,,,326851,,,ONIMA,7.2924999999999995,15.49861111111111,NARTU,8.0,14.75611111111111,313.0,312.0,133.0,132.0,61,61
332309,333751,UG624,FE-FK,326851,,,327550,,,NARTU,8.0,14.75611111111111,VISNA,8.666666666666666,14.053055555555556,313.0,312.0,133.0,132.0,58,58
332309,333753,UG624,FE-FK,327550,,,,,324263,VISNA,8.666666666666666,14.053055555555556,TJR,9.33436111111111,13.344555555555557,313.0,312.0,133.0,132.0,58,58
332311,333755,UG625,FP-FE,321510,,,325678,,,DENAD,-0.8687611111111111,6.230277777777778,AKBOR,-0.42199219444444447,7.281315277777778,70.0,69.0,250.0,249.0,69,69
332311,333759,UG625,FP-FE,325363,,,,,324188,AGSIM,-0.13999999999999999,7.944444444444445,LV,0.4798472222222222,9.401983333333334,71.0,68.0,251.0,248.0,95,95
332311,333761,UG625,FP-FE,,,324188,326683,,,LV,0.4798472222222222,9.401983333333334,ARDUM,0.8858333333333333,10.499444444444444,71.0,70.0,251.0,250.0,70,70
332311,333763,UG625,FP-FE,326683,,,326308,,,ARDUM,0.8858333333333333,10.499444444444444,ONKAR,1.2677777777777777,11.532222222222224,71.0,70.0,251.0,250.0,66,66
332311,333765,UG625,FP-FE,326308,,,326053,,,ONKAR,1.2677777777777777,11.532222222222224,ERPUL,1.557777777777778,12.318055555555555,71.0,70.0,251.0,250.0,50,50
332311,333767,UG625,FP-FE,326053,,,326365,,,ERPUL,1.557777777777778,12.318055555555555,INONU,2.2869444444444444,14.298333333333334,71.0,69.0,251.0,249.0,127,127
332311,333769,UG625,FP-FE,326365,,,326797,,,INONU,2.2869444444444444,14.298333333333334,MOROS,2.8066666666666666,15.715277777777777,70.0,69.0,250.0,249.0,91,91
332311,333771,UG625,FP-FE,326797,,,326533,,,MOROS,2.8066666666666666,15.715277777777777,KISDU,3.7030555555555558,17.316944444444445,60.0,59.0,240.0,239.0,110,110
332311,333773,UG625,FP-FE,326533,,,,,324200,KISDU,3.7030555555555558,17.316944444444445,MPK,4.3782499999999995,18.524833333333333,60.0,59.0,240.0,239.0,83,83
332313,333789,UG652,FZ-FI,325951,,,325912,,,EGMAD,-21.933333333333334,40.0,EDAMA,-22.186944444444446,40.62722222222222,131.0,132.0,311.0,312.0,38,38
332313,333791,UG652,FZ-FI,325912,,,,,324269,EDAMA,-22.186944444444446,40.62722222222222,TU,-23.391175,43.72199166666667,132.0,133.0,312.0,313.0,186,186
332313,333793,UG652,FZ-FI,,,324269,327622,,,TU,-23.391175,43.72199166666667,XURIK,-24.891388888888887,47.33277777777778,137.0,138.0,317.0,318.0,218,218
332313,333795,UG652,FZ-FI,327622,,,325504,,,XURIK,-24.891388888888887,47.33277777777778,AXOTA,-25.923333333333336,50.0,138.0,139.0,318.0,319.0,157,157
332313,333797,UG652,FZ-FI,325504,,,321852,,,AXOTA,-25.923333333333336,50.0,IBMAT,-28.31833333333333,57.0,138.0,140.0,318.0,320.0,401,401
332315,333801,UG653,FQ-FM,327301,,,,,324269,SUNIR,-24.301666666666666,40.0,TU,-23.391175,43.72199166666667,96.0,97.0,276.0,277.0,212,212
332315,333803,UG653,FQ-FM,,,324269,326593,,,TU,-23.391175,43.72199166666667,DUPTO,-22.58972222222222,48.0,99.0,100.0,279.0,280.0,242,242
332315,333805,UG653,FQ-FM,326593,,,326836,,,DUPTO,-22.58972222222222,48.0,NANTA,-21.842777777777776,51.5,97.0,98.0,277.0,278.0,200,200
332317,333813,UG655,FT-FZ,326332,,,326521,,,ILDOR,20.16031111111111,18.021963888888887,KILGU,14.947222222222223,20.283333333333335,155.0,154.0,335.0,334.0,337,337
332317,333817,UG655,FT-FZ,325342,,,326542,,,ABEPI,14.371141666666666,20.512197222222223,KOBLA,13.8,20.7,160.0,159.0,340.0,339.0,37,36
332317,333821,UG655,FT-FZ,325471,,,327613,,,ARBEG,13.231944444444444,20.961111111111112,XULAK,12.174999999999999,21.3475,158.0,157.0,338.0,337.0,67,67
332317,333823,UG655,FT-FZ,327613,,,325675,,,XULAK,12.174999999999999,21.3475,POLPU,11.278066666666668,21.666797222222222,157.0,158.0,337.0,338.0,54,57
332317,333825,UG655,FT-FZ,325675,,,326455,,,POLPU,11.278066666666668,21.666797222222222,KEKAV,9.795,22.244722222222222,157.0,156.0,337.0,336.0,95,95
332317,333833,UG655,FT-FZ,327400,,,326254,,,TITAS,7.282522222222222,23.177200000000003,GOVEL,5.663694444444444,23.77185,158.0,157.0,338.0,337.0,103,103
332317,333835,UG655,FT-FZ,326254,,,322233,,,GOVEL,5.663694444444444,23.77185,MERON,4.916666666666667,24.045,158.0,157.0,338.0,337.0,48,48
332319,333867,UG660,DR-FT,321825,,,322011,,,GULEN,13.136555555555555,4.122527777777777,KELAK,12.088333333333335,14.632777777777779,,94.0,,274.0,619,620
332319,333869,UG660,DR-FT,322011,,,,,324152,KELAK,12.088333333333335,14.632777777777779,FL,12.141694444444443,15.038305555555555,81.0,80.0,261.0,260.0,24,24
332319,333877,UG660,DR-FT,326842,,,325471,,,NAPEN,12.979519444444444,19.51203611111111,ARBEG,13.231944444444444,20.961111111111112,78.0,77.0,258.0,257.0,86,86
332319,462399,UG660,DR-FT,325471,,,462296,,,ARBEG,13.231944444444444,20.961111111111112,GENEI,13.483333333333333,22.46361111111111,78.0,77.0,258.0,257.0,89,89
332321,333883,UG661,FM-FM,326704,,,325423,,,MAROF,-12.309444444444445,46.13333333333333,ANDIL,-13.713055555555554,48.00611111111111,136.0,137.0,316.0,317.0,138,138
332321,333887,UG661,FM-FM,327535,,,326419,,,UVGET,-15.005833333333333,49.76861111111111,IXAMO,-16.84638888888889,52.34916666666667,139.0,140.0,319.0,320.0,185,185
332323,333893,UG727,DR-FK,325732,,,,,324143,DEKIL,22.0,12.468333333333334,DIR,18.98147222222222,12.8805,171.0,170.0,351.0,350.0,182,182
332323,333895,UG727,DR-FK,,,324143,325774,,,DIR,18.98147222222222,12.8805,DEMEG,17.331483333333335,12.934622222222222,177.0,176.0,357.0,356.0,99,99
332323,333897,UG727,DR-FK,325774,,,325918,,,DEMEG,17.331483333333335,12.934622222222222,EDARA,15.994166666666667,12.977777777777778,177.0,176.0,357.0,356.0,80,80
332323,333899,UG727,DR-FK,325918,,,325462,,,EDARA,15.994166666666667,12.977777777777778,APTEX,14.256666666666666,13.03277777777778,177.0,176.0,357.0,356.0,104,104
332323,408721,UG727,DR-FK,321453,,,321564,,,RAVOT,13.549722222222222,13.049166666666666,EBIMU,10.045,13.280000000000001,,175.0,,355.0,,210
332323,587546,UG727,DR-FK,,,324263,495157,,,TJR,9.33436111111111,13.344555555555557,ININA,7.2252777777777775,13.563611111111111,174.0,173.0,354.0,353.0,126,127
332323,502691,UG727,DR-FK,495157,,,412052,,,ININA,7.2252777777777775,13.563611111111111,AREKA,6.384166666666667,13.71888888888889,172.0,169.0,352.0,349.0,51,51
332323,408733,UG727,DR-FK,326365,,,404322,,,INONU,2.2869444444444444,14.298333333333334,GODAL,0.5488083333333333,14.555005555555557,172.0,171.0,352.0,351.0,105,105
332323,408735,UG727,DR-FK,404322,,,392511,,,GODAL,0.5488083333333333,14.555005555555557,ONAVO,0.06444166666666667,14.626486111111111,174.0,171.0,354.0,351.0,37,29
332323,408737,UG727,DR-FK,392511,,,404325,,,ONAVO,0.06444166666666667,14.626486111111111,MIKMA,-0.15888888888888889,14.659444444444444,161.0,171.0,341.0,351.0,6,13
332323,408739,UG727,DR-FK,404325,,,404328,,,MIKMA,-0.15888888888888889,14.659444444444444,NULOR,-1.5069416666666666,14.858374999999999,172.0,171.0,352.0,351.0,81,81
332323,408741,UG727,DR-FK,404328,,,404331,,,NULOR,-1.5069416666666666,14.858374999999999,TIVAL,-1.8283333333333334,14.905833333333334,172.0,171.0,352.0,351.0,19,19
332325,333925,UG851,GM-DI,322251,,,,,324287,MIYEC,23.7,-12.983333333333333,ZRT,22.75852777777778,-12.461583333333333,157.0,156.0,337.0,336.0,63,63
332325,333933,UG851,GM-DI,325729,,,326566,,,DEKET,18.555833333333332,-10.527222222222223,KONAD,18.0,-10.279722222222222,161.0,160.0,341.0,340.0,36,36
332325,333935,UG851,GM-DI,326566,,,327496,,,KONAD,18.0,-10.279722222222222,UNADO,16.25,-9.510833333333334,161.0,160.0,341.0,340.0,114,114
332325,333949,UG851,GM-DI,327088,,,,,324131,RATEK,9.501075,-6.107166666666666,BKY,7.7472896944444445,-5.074940333333333,154.0,153.0,334.0,333.0,121,121
332329,497881,UG853,GC-DG,497878,,,325570,,,NOCUT,19.93,-18.0,BIMUT,18.391583333333333,-18.0,189.0,186.0,9.0,6.0,92,92
332329,333959,UG853,GC-DG,325570,,,325831,,,BIMUT,18.391583333333333,-18.0,UPESA,16.687733333333334,-18.0,187.0,186.0,7.0,6.0,102,102
332329,333967,UG853,GC-DG,327403,,,326614,,,TURED,13.0,-18.0,MEKIV,12.292777777777777,-17.353055555555557,146.0,145.0,326.0,325.0,57,57
332329,408988,UG853,GC-DG,326614,,,325375,,,MEKIV,12.292777777777777,-17.353055555555557,AKDAK,10.35,-15.6,146.0,145.0,326.0,325.0,155,155
332331,409034,UG854,FT-GA,327562,,,325915,,,VOLNA,10.631666666666668,-8.0,SEXEM,10.794559194444444,-6.876260277777778,86.0,85.0,266.0,265.0,67,67
332331,409044,UG854,FT-GA,403864,,,,,324227,GEBLU,11.770833333333334,-2.883611111111111,OG,12.346277777777779,-1.5128333333333333,69.0,68.0,249.0,248.0,88,88
332331,409058,UG854,FT-GA,,,324221,326398,,,NY,13.481120666666667,2.20687375,IPUTA,13.549722222222222,3.4469444444444446,88.0,87.0,268.0,267.0,73,73
332331,409060,UG854,FT-GA,326398,,,321549,,,IPUTA,13.549722222222222,3.4469444444444446,DOGON,13.594722222222222,4.365833333333333,88.0,87.0,268.0,267.0,54,54
332331,409062,UG854,FT-GA,321549,,,322509,,,DOGON,13.594722222222222,4.365833333333333,POMPA,13.67,6.25,88.0,87.0,268.0,267.0,110,110
332331,409064,UG854,FT-GA,322509,,,327259,,,POMPA,13.67,6.25,SESAM,13.710555555555555,7.125277777777777,88.0,87.0,268.0,267.0,51,51
332331,409066,UG854,FT-GA,327259,,,326182,,,SESAM,13.710555555555555,7.125277777777777,MOLIT,13.751666666666667,8.33,88.0,87.0,268.0,267.0,70,70
332331,409068,UG854,FT-GA,326182,,,,,324284,MOLIT,13.751666666666667,8.33,ZR,13.770577833333334,8.972389111111111,88.0,87.0,268.0,267.0,38,38
332331,409070,UG854,FT-GA,,,324284,327490,,,ZR,13.770577833333334,8.972389111111111,ULVAB,13.479444444444445,10.1025,105.0,104.0,285.0,284.0,68,68
332331,409074,UG854,FT-GA,322110,,,322605,,,KORUT,13.34988888888889,10.63263888888889,SIGAL,12.3,14.48,,104.0,,284.0,234,234
332331,409076,UG854,FT-GA,322605,,,,,324152,SIGAL,12.3,14.48,FL,12.141694444444443,15.038305555555555,105.0,104.0,285.0,284.0,34,34
332333,334001,UG855,DA-DI,321912,,,325528,,,INAMA,19.133333333333333,4.166666666666667,BIDOM,17.295,3.515277777777778,199.0,198.0,19.0,18.0,116,116
332333,334003,UG855,DA-DI,325528,,,326215,,,BIDOM,17.295,3.515277777777778,GASON,16.25,3.151388888888889,199.0,198.0,19.0,18.0,66,66
